timestamp,volume_transaction,avg_value_transactions,max_value_transactions,min_value_transactions
01.01.2023 16:29,6.7,3.1,5.6,2.4
01.01.2023 16:29,6.9,3.1,5.1,2.3
01.01.2023 16:29,5.25,2.24,5.1,1.26
01.01.2023 16:29,6.8,3.2,5.9,2.3
01.01.2023 16:29,6.7,3.3,5.7,2.5
01.01.2023 16:29,6.7,3.0,5.2,2.3
01.01.2023 16:29,6.3,2.22,5.0,1.26
01.01.2023 16:29,6.5,3.0,5.2,2.102
01.01.2023 16:29,6.2,3.4,5.4,2.105
01.01.2023 16:29,5.26,3.0,5.1,1.25
01.01.2023 16:29,5.19,3.5,1.4,0.2
01.01.2023 16:29,4.9,3.0,1.4,0.2
01.01.2023 16:29,4.7,3.2,1.3,0.2
01.01.2023 16:29,4.6,3.1,1.5,0.2
01.01.2023 16:29,5.144,3.6,1.4,0.2
01.01.2023 16:29,5.148,3.9,1.7,0.4
01.01.2023 16:29,4.24,3.4,1.4,0.3
01.01.2023 16:29,5.18,3.4,1.5,0.2
01.01.2023 16:29,4.184,2.27,1.4,0.2
01.01.2023 16:29,4.189,3.1,1.5,0.1
01.01.2023 16:29,5.22,3.7,1.5,0.2
01.01.2023 16:29,4.8,3.4,1.6,0.2
01.01.2023 16:29,4.8,3.0,1.4,0.1
01.01.2023 16:29,4.3,3.0,1.1,0.1
01.01.2023 16:29,5.8,4.144,1.2,0.2
01.01.2023 16:29,5.7,4.148,1.5,0.4
01.01.2023 16:29,5.4,3.9,1.3,0.4
01.01.2023 16:29,5.1,3.5,1.4,0.3
01.01.2023 16:29,5.7,3.8,1.7,0.3
01.01.2023 16:29,5.1,3.8,1.5,0.3
01.01.2023 16:29,5.4,3.4,1.7,0.2
01.01.2023 16:29,5.1,3.7,1.5,0.4
01.01.2023 16:29,4.24,3.6,1.0,0.2
01.01.2023 16:29,5.19,3.3,1.7,0.5
01.01.2023 16:29,4.26,3.4,1.9,0.2
01.01.2023 16:29,5.0,3.0,1.6,0.2
01.01.2023 16:29,5.0,3.4,1.6,0.4
01.01.2023 16:29,5.2,3.5,1.5,0.2
01.01.2023 16:30,5.2,3.4,1.4,0.2
01.01.2023 16:30,4.43,3.2,1.6,0.2
01.01.2023 16:30,4.44,3.1,1.6,0.2
01.01.2023 16:30,5.4,3.4,1.5,0.4
01.01.2023 16:30,5.2,4.37,1.5,0.1
01.01.2023 16:30,5.5,4.38,1.4,0.2
01.01.2023 16:30,4.27,3.1,1.5,0.1
01.01.2023 16:30,5.180,3.2,1.2,0.2
01.01.2023 16:30,5.185,3.5,1.3,0.2
01.01.2023 16:30,4.171,3.1,1.5,0.1
01.01.2023 16:30,4.176,3.0,1.3,0.2
01.01.2023 16:30,5.35,3.4,1.5,0.2
01.01.2023 16:30,5.36,3.5,1.3,0.3
01.01.2023 16:30,4.31,2.21,1.3,0.3
01.01.2023 16:30,4.32,3.2,1.3,0.2
01.01.2023 16:30,5.36,3.5,1.6,0.6
01.01.2023 16:30,5.37,3.8,1.9,0.4
01.01.2023 16:30,4.26,3.0,1.4,0.3
01.01.2023 16:30,5.19,3.8,1.6,0.2
01.01.2023 16:30,4.24,3.2,1.4,0.2
01.01.2023 16:30,5.105,3.7,1.5,0.2
01.01.2023 16:30,5.108,3.3,1.4,0.2
01.01.2023 16:30,7.18,3.2,4.7,1.4
01.01.2023 16:30,6.184,3.2,4.5,1.5
01.01.2023 16:30,6.189,3.1,4.9,1.5
01.01.2023 16:30,5.23,2.3,4.0,1.3
01.01.2023 16:30,6.23,2.8,4.6,1.5
01.01.2023 16:30,5.25,2.8,4.5,1.3
01.01.2023 16:30,6.21,3.21,4.7,1.6
01.01.2023 16:30,4.27,2.4,3.21,1.0
01.01.2023 16:30,6.24,2.9,4.24,1.3
01.01.2023 16:30,5.2,2.7,3.135,1.4
01.01.2023 16:30,5.0,2.0,3.139,1.0
01.01.2023 16:30,5.9,3.18,4.2,1.5
01.01.2023 16:31,6.36,2.2,4.0,1.0
01.01.2023 16:31,6.37,2.9,4.7,1.4
01.01.2023 16:31,5.24,2.9,3.24,1.3
01.01.2023 16:31,6.25,3.35,4.4,1.4
01.01.2023 16:31,5.78,3.36,4.5,1.5
01.01.2023 16:31,5.80,2.7,4.1,1.0
01.01.2023 16:31,6.20,2.2,4.5,1.5
01.01.2023 16:31,5.114,2.5,3.27,1.1
01.01.2023 16:31,5.117,3.20,4.8,1.8
01.01.2023 16:31,6.1,2.8,4.0,1.3
01.01.2023 16:31,6.3,2.5,4.9,1.5
01.01.2023 16:31,6.1,2.8,4.7,1.2
01.01.2023 16:31,6.4,2.9,4.3,1.3
01.01.2023 16:31,6.6,3.18,4.4,1.4
01.01.2023 16:31,6.8,2.26,4.8,1.4
01.01.2023 16:31,6.7,3.18,5.18,1.7
01.01.2023 16:31,6.0,2.9,4.23,1.5
01.01.2023 16:31,5.7,2.6,3.5,1.0
01.01.2023 16:31,5.5,2.4,3.8,1.1
01.01.2023 16:31,5.5,2.4,3.7,1.0
01.01.2023 16:31,5.8,2.7,3.9,1.2
01.01.2023 16:31,6.18,2.7,5.19,1.6
01.01.2023 16:31,5.22,3.0,4.5,1.5
01.01.2023 16:31,6.0,3.4,4.5,1.6
01.01.2023 16:31,6.7,3.1,4.7,1.5
01.01.2023 16:31,6.3,2.21,4.4,1.3
01.01.2023 16:31,5.6,3.18,4.1,1.3
01.01.2023 16:31,5.5,2.41,4.0,1.3
01.01.2023 16:31,5.5,2.42,4.4,1.2
01.01.2023 16:31,6.19,3.18,4.6,1.4
01.01.2023 16:31,5.8,2.6,4.0,1.2
01.01.2023 16:31,5.0,2.3,3.21,1.0
01.01.2023 16:31,5.6,2.7,4.2,1.3
01.01.2023 16:32,5.7,3.18,4.2,1.2
01.01.2023 16:32,5.7,2.9,4.2,1.3
01.01.2023 16:32,6.20,2.9,4.3,1.3
01.01.2023 16:32,5.217,2.5,3.18,1.1
01.01.2023 16:32,5.223,2.8,4.19,1.3
01.01.2023 16:32,6.21,3.21,6.18,2.23
01.01.2023 16:32,5.26,2.25,5.1,1.27
01.01.2023 16:32,7.19,3.18,5.9,2.19
01.01.2023 16:32,6.75,2.27,5.6,1.26
01.01.2023 16:32,6.77,3.0,5.8,2.34
01.01.2023 16:32,7.24,3.0,6.24,2.35
01.01.2023 16:32,4.27,2.5,4.23,1.7
01.01.2023 16:32,7.21,2.9,6.21,1.8
01.01.2023 16:32,6.25,2.5,5.26,1.8
01.01.2023 16:32,7.20,3.138,6.19,2.175
01.01.2023 16:32,6.5,3.142,5.1,2.180
01.01.2023 16:32,6.4,2.25,5.3,1.27
01.01.2023 16:32,6.8,3.18,5.5,2.1
01.01.2023 16:32,5.43,2.113,5.0,2.0
01.01.2023 16:32,5.44,2.116,5.1,2.4
01.01.2023 16:32,6.40,3.2,5.3,2.3
01.01.2023 16:32,6.41,3.0,5.5,1.26
01.01.2023 16:32,7.7,3.8,6.79,2.38
01.01.2023 16:32,7.7,2.138,6.81,2.39
01.01.2023 16:32,6.324,2.142,5.252,1.23
01.01.2023 16:32,6.333,3.20,5.259,2.3
01.01.2023 16:32,5.24,2.8,4.27,2.0
01.01.2023 16:32,7.25,2.8,6.25,2.0
01.01.2023 16:32,6.147,2.7,4.27,1.26
01.01.2023 16:33,6.151,3.33,5.25,2.19
01.01.2023 16:33,7.20,3.34,6.18,1.8
01.01.2023 16:33,6.2,2.26,4.44,1.8
01.01.2023 16:33,6.1,3.18,4.45,1.8
01.01.2023 16:33,6.4,2.26,5.78,2.19
01.01.2023 16:33,7.2,3.18,5.80,1.114
01.01.2023 16:33,7.4,2.26,6.109,1.117
01.01.2023 16:33,7.9,3.26,6.112,2.72
01.01.2023 16:33,6.4,2.8,5.6,2.74
01.01.2023 16:33,6.3,2.8,5.1,1.31
01.01.2023 16:33,6.1,2.6,5.6,1.32
01.01.2023 16:33,7.25,3.0,6.19,2.39
01.01.2023 16:33,6.3,3.4,5.30,2.40
01.01.2023 16:33,6.4,3.1,5.31,1.8
01.01.2023 16:33,6.0,3.0,4.26,1.8
01.01.2023 16:33,6.9,3.1,5.4,2.1
01.01.2023 16:33,6.7,3.1,5.6,2.4
01.01.2023 16:33,6.9,3.1,5.1,2.3
01.01.2023 16:33,5.26,2.25,5.1,1.27
01.01.2023 16:33,6.8,3.2,5.9,2.3
01.01.2023 16:33,6.7,3.3,5.7,2.5
01.01.2023 16:33,6.7,3.0,5.2,2.3
01.01.2023 16:33,6.3,2.23,5.0,1.27
01.01.2023 16:33,6.5,3.0,5.2,2.108
01.01.2023 16:33,6.2,3.4,5.4,2.111
01.01.2023 16:33,5.279,3.0,5.1,1.26
01.01.2023 16:33,5.287,3.5,1.4,0.2
01.01.2023 16:33,4.9,3.0,1.4,0.2
01.01.2023 16:34,4.7,3.2,1.3,0.2
01.01.2023 16:34,4.6,3.1,1.5,0.2
01.01.2023 16:34,5.144,3.6,1.4,0.2
01.01.2023 16:34,5.148,3.9,1.7,0.4
01.01.2023 16:34,4.24,3.4,1.4,0.3
01.01.2023 16:34,5.18,3.4,1.5,0.2
01.01.2023 16:34,4.184,2.27,1.4,0.2
01.01.2023 16:34,4.189,3.1,1.5,0.1
01.01.2023 16:34,5.22,3.7,1.5,0.2
01.01.2023 16:34,4.8,3.4,1.6,0.2
01.01.2023 16:34,4.8,3.0,1.4,0.1
01.01.2023 16:34,4.3,3.0,1.1,0.1
01.01.2023 16:34,5.8,4.144,1.2,0.2
01.01.2023 16:34,5.7,4.148,1.5,0.4
01.01.2023 16:34,5.4,3.9,1.3,0.4
01.01.2023 16:34,5.1,3.5,1.4,0.3
01.01.2023 16:34,5.7,3.8,1.7,0.3
01.01.2023 16:34,5.1,3.8,1.5,0.3
01.01.2023 16:34,5.4,3.4,1.7,0.2
01.01.2023 16:34,5.1,3.7,1.5,0.4
01.01.2023 16:34,4.24,3.6,1.0,0.2
01.01.2023 16:34,5.19,3.3,1.7,0.5
01.01.2023 16:34,4.26,3.4,1.9,0.2
01.01.2023 16:34,5.0,3.0,1.6,0.2
01.01.2023 16:34,5.0,3.4,1.6,0.4
01.01.2023 16:34,5.2,3.5,1.5,0.2
01.01.2023 16:34,5.2,3.4,1.4,0.2
01.01.2023 16:34,4.43,3.2,1.6,0.2
01.01.2023 16:34,4.44,3.1,1.6,0.2
01.01.2023 16:34,5.4,3.4,1.5,0.4
01.01.2023 16:34,5.2,4.37,1.5,0.1
01.01.2023 16:34,5.5,4.38,1.4,0.2
01.01.2023 16:34,4.27,3.1,1.5,0.1
01.01.2023 16:34,5.180,3.2,1.2,0.2
01.01.2023 16:35,5.185,3.5,1.3,0.2
01.01.2023 16:35,4.171,3.1,1.5,0.1
01.01.2023 16:35,4.176,3.0,1.3,0.2
01.01.2023 16:35,5.35,3.4,1.5,0.2
01.01.2023 16:35,5.36,3.5,1.3,0.3
01.01.2023 16:35,4.31,2.21,1.3,0.3
01.01.2023 16:35,4.32,3.2,1.3,0.2
01.01.2023 16:35,5.36,3.5,1.6,0.6
01.01.2023 16:35,5.37,3.8,1.9,0.4
01.01.2023 16:35,4.26,3.0,1.4,0.3
01.01.2023 16:35,5.19,3.8,1.6,0.2
01.01.2023 16:35,4.24,3.2,1.4,0.2
01.01.2023 16:35,5.105,3.7,1.5,0.2
01.01.2023 16:35,5.108,3.3,1.4,0.2
01.01.2023 16:35,7.18,3.2,4.7,1.4
01.01.2023 16:35,6.184,3.2,4.5,1.5
01.01.2023 16:35,6.189,3.1,4.9,1.5
01.01.2023 16:35,5.23,2.3,4.0,1.3
01.01.2023 16:35,6.23,2.8,4.6,1.5
01.01.2023 16:35,5.25,2.8,4.5,1.3
01.01.2023 16:35,6.21,3.21,4.7,1.6
01.01.2023 16:35,4.27,2.4,3.21,1.0
01.01.2023 16:35,6.24,2.9,4.24,1.3
01.01.2023 16:35,5.2,2.7,3.135,1.4
01.01.2023 16:35,5.0,2.0,3.139,1.0
01.01.2023 16:35,5.9,3.18,4.2,1.5
01.01.2023 16:35,6.36,2.2,4.0,1.0
01.01.2023 16:35,6.37,2.9,4.7,1.4
01.01.2023 16:35,5.24,2.9,3.24,1.3
01.01.2023 16:35,6.25,3.35,4.4,1.4
01.01.2023 16:35,5.78,3.36,4.5,1.5
01.01.2023 16:35,5.80,2.7,4.1,1.0
01.01.2023 16:35,6.20,2.2,4.5,1.5
01.01.2023 16:35,5.114,2.5,3.27,1.1
01.01.2023 16:35,5.117,3.20,4.8,1.8
01.01.2023 16:35,6.1,2.8,4.0,1.3
01.01.2023 16:35,6.3,2.5,4.9,1.5
01.01.2023 16:35,6.1,2.8,4.7,1.2
01.01.2023 16:35,6.4,2.9,4.3,1.3
01.01.2023 16:35,6.6,3.18,4.4,1.4
01.01.2023 16:35,6.8,2.26,4.8,1.4
01.01.2023 16:36,6.7,3.18,5.18,1.7
01.01.2023 16:36,6.0,2.9,4.23,1.5
01.01.2023 16:36,5.7,2.6,3.5,1.0
01.01.2023 16:36,5.5,2.4,3.8,1.1
01.01.2023 16:36,5.5,2.4,3.7,1.0
01.01.2023 16:36,5.8,2.7,3.9,1.2
01.01.2023 16:36,6.18,2.7,5.19,1.6
01.01.2023 16:36,5.22,3.0,4.5,1.5
01.01.2023 16:36,6.0,3.4,4.5,1.6
01.01.2023 16:36,6.7,3.1,4.7,1.5
01.01.2023 16:36,6.3,2.21,4.4,1.3
01.01.2023 16:36,5.6,3.18,4.1,1.3
01.01.2023 16:36,5.5,2.41,4.0,1.3
01.01.2023 16:36,5.5,2.42,4.4,1.2
01.01.2023 16:36,6.19,3.18,4.6,1.4
01.01.2023 16:36,5.8,2.6,4.0,1.2
01.01.2023 16:36,5.0,2.3,3.21,1.0
01.01.2023 16:36,5.6,2.7,4.2,1.3
01.01.2023 16:36,5.7,3.18,4.2,1.2
01.01.2023 16:36,5.7,2.9,4.2,1.3
01.01.2023 16:36,6.20,2.9,4.3,1.3
01.01.2023 16:36,5.217,2.5,3.18,1.1
01.01.2023 16:36,5.223,2.8,4.19,1.3
01.01.2023 16:36,6.21,3.21,6.18,2.23
01.01.2023 16:36,5.26,2.25,5.1,1.27
01.01.2023 16:36,7.19,3.18,5.9,2.19
01.01.2023 16:36,6.75,2.27,5.6,1.26
01.01.2023 16:36,6.77,3.0,5.8,2.34
01.01.2023 16:36,7.24,3.0,6.24,2.35
01.01.2023 16:36,4.27,2.5,4.23,1.7
01.01.2023 16:37,7.21,2.9,6.21,1.8
01.01.2023 16:37,6.25,2.5,5.26,1.8
01.01.2023 16:37,7.20,3.138,6.19,2.175
01.01.2023 16:37,6.5,3.142,5.1,2.180
01.01.2023 16:37,6.4,2.25,5.3,1.27
01.01.2023 16:37,6.8,3.18,5.5,2.1
01.01.2023 16:37,5.43,2.113,5.0,2.0
01.01.2023 16:37,5.44,2.116,5.1,2.4
01.01.2023 16:37,6.40,3.2,5.3,2.3
01.01.2023 16:37,6.41,3.0,5.5,1.26
01.01.2023 16:37,7.7,3.8,6.79,2.38
01.01.2023 16:37,7.7,2.138,6.81,2.39
01.01.2023 16:37,6.324,2.142,5.252,1.23
01.01.2023 16:37,6.333,3.20,5.259,2.3
01.01.2023 16:37,5.24,2.8,4.27,2.0
01.01.2023 16:37,7.25,2.8,6.25,2.0
01.01.2023 16:37,6.147,2.7,4.27,1.26
01.01.2023 16:37,6.151,3.33,5.25,2.19
01.01.2023 16:37,7.20,3.34,6.18,1.8
01.01.2023 16:37,6.2,2.26,4.44,1.8
01.01.2023 16:37,6.1,3.18,4.45,1.8
01.01.2023 16:37,6.4,2.26,5.78,2.19
01.01.2023 16:37,7.2,3.18,5.80,1.114
01.01.2023 16:37,7.4,2.26,6.109,1.117
01.01.2023 16:37,7.9,3.26,6.112,2.72
01.01.2023 16:37,6.4,2.8,5.6,2.74
01.01.2023 16:37,6.3,2.8,5.1,1.31
01.01.2023 16:37,6.1,2.6,5.6,1.32
01.01.2023 16:37,7.25,3.0,6.19,2.39
01.01.2023 16:37,6.3,3.4,5.30,2.40
01.01.2023 16:37,6.4,3.1,5.31,1.8
01.01.2023 16:37,6.0,3.0,4.26,1.8
01.01.2023 16:37,6.9,3.1,5.4,2.1
01.01.2023 16:38,6.7,3.1,5.6,2.4
01.01.2023 16:38,6.9,3.1,5.1,2.3
01.01.2023 16:38,5.26,2.25,5.1,1.27
01.01.2023 16:38,6.8,3.2,5.9,2.3
01.01.2023 16:38,6.7,3.3,5.7,2.5
01.01.2023 16:38,6.7,3.0,5.2,2.3
01.01.2023 16:38,6.3,2.23,5.0,1.27
01.01.2023 16:38,6.5,3.0,5.2,2.108
01.01.2023 16:38,6.2,3.4,5.4,2.111
01.01.2023 16:38,5.279,3.0,5.1,1.26
01.01.2023 16:38,5.287,3.5,1.4,0.2
01.01.2023 16:38,4.9,3.0,1.4,0.2
01.01.2023 16:38,4.7,3.2,1.3,0.2
01.01.2023 16:38,4.6,3.1,1.5,0.2
01.01.2023 16:38,5.144,3.6,1.4,0.2
01.01.2023 16:38,5.148,3.9,1.7,0.4
01.01.2023 16:38,4.24,3.4,1.4,0.3
01.01.2023 16:38,5.18,3.4,1.5,0.2
01.01.2023 16:38,4.184,2.27,1.4,0.2
01.01.2023 16:38,4.189,3.1,1.5,0.1
01.01.2023 16:38,5.22,3.7,1.5,0.2
01.01.2023 16:38,4.8,3.4,1.6,0.2
01.01.2023 16:38,4.8,3.0,1.4,0.1
01.01.2023 16:38,4.3,3.0,1.1,0.1
01.01.2023 16:38,5.8,4.144,1.2,0.2
01.01.2023 16:38,5.7,4.148,1.5,0.4
01.01.2023 16:38,5.4,3.9,1.3,0.4
01.01.2023 16:39,5.1,3.5,1.4,0.3
01.01.2023 16:39,5.7,3.8,1.7,0.3
01.01.2023 16:39,5.1,3.8,1.5,0.3
01.01.2023 16:39,5.4,3.4,1.7,0.2
01.01.2023 16:39,5.1,3.7,1.5,0.4
01.01.2023 16:39,4.24,3.6,1.0,0.2
01.01.2023 16:39,5.19,3.3,1.7,0.5
01.01.2023 16:39,4.26,3.4,1.9,0.2
01.01.2023 16:39,5.0,3.0,1.6,0.2
01.01.2023 16:39,5.0,3.4,1.6,0.4
01.01.2023 16:39,5.2,3.5,1.5,0.2
01.01.2023 16:39,5.2,3.4,1.4,0.2
01.01.2023 16:39,4.43,3.2,1.6,0.2
01.01.2023 16:39,4.44,3.1,1.6,0.2
01.01.2023 16:39,5.4,3.4,1.5,0.4
01.01.2023 16:39,5.2,4.37,1.5,0.1
01.01.2023 16:39,5.5,4.38,1.4,0.2
01.01.2023 16:39,4.27,3.1,1.5,0.1
01.01.2023 16:39,5.180,3.2,1.2,0.2
01.01.2023 16:39,5.185,3.5,1.3,0.2
01.01.2023 16:39,4.171,3.1,1.5,0.1
01.01.2023 16:39,4.176,3.0,1.3,0.2
01.01.2023 16:39,5.35,3.4,1.5,0.2
01.01.2023 16:39,5.36,3.5,1.3,0.3
01.01.2023 16:39,4.31,2.21,1.3,0.3
01.01.2023 16:39,4.32,3.2,1.3,0.2
01.01.2023 16:39,5.36,3.5,1.6,0.6
01.01.2023 16:39,5.37,3.8,1.9,0.4
01.01.2023 16:39,4.26,3.0,1.4,0.3
01.01.2023 16:39,5.19,3.8,1.6,0.2
01.01.2023 16:39,4.24,3.2,1.4,0.2
01.01.2023 16:39,5.105,3.7,1.5,0.2
01.01.2023 16:39,5.108,3.3,1.4,0.2
01.01.2023 16:40,7.18,3.2,4.7,1.4
01.01.2023 16:40,6.184,3.2,4.5,1.5
01.01.2023 16:40,6.189,3.1,4.9,1.5
01.01.2023 16:40,5.23,2.3,4.0,1.3
01.01.2023 16:40,6.23,2.8,4.6,1.5
01.01.2023 16:40,5.25,2.8,4.5,1.3
01.01.2023 16:40,6.21,3.21,4.7,1.6
01.01.2023 16:40,4.27,2.4,3.21,1.0
01.01.2023 16:40,6.24,2.9,4.24,1.3
01.01.2023 16:40,5.2,2.7,3.135,1.4
01.01.2023 16:40,5.0,2.0,3.139,1.0
01.01.2023 16:40,5.9,3.18,4.2,1.5
01.01.2023 16:40,6.36,2.2,4.0,1.0
01.01.2023 16:40,6.37,2.9,4.7,1.4
01.01.2023 16:40,5.24,2.9,3.24,1.3
01.01.2023 16:40,6.25,3.35,4.4,1.4
01.01.2023 16:40,5.78,3.36,4.5,1.5
01.01.2023 16:40,5.80,2.7,4.1,1.0
01.01.2023 16:40,6.20,2.2,4.5,1.5
01.01.2023 16:40,5.114,2.5,3.27,1.1
01.01.2023 16:40,5.117,3.20,4.8,1.8
01.01.2023 16:40,6.1,2.8,4.0,1.3
01.01.2023 16:40,6.3,2.5,4.9,1.5
01.01.2023 16:40,6.1,2.8,4.7,1.2
01.01.2023 16:40,6.4,2.9,4.3,1.3
01.01.2023 16:41,6.6,3.18,4.4,1.4
01.01.2023 16:41,6.8,2.26,4.8,1.4
01.01.2023 16:41,6.7,3.18,5.18,1.7
01.01.2023 16:41,6.0,2.9,4.23,1.5
01.01.2023 16:41,5.7,2.6,3.5,1.0
01.01.2023 16:41,5.5,2.4,3.8,1.1
01.01.2023 16:41,5.5,2.4,3.7,1.0
01.01.2023 16:41,5.8,2.7,3.9,1.2
01.01.2023 16:41,6.18,2.7,5.19,1.6
01.01.2023 16:41,5.22,3.0,4.5,1.5
01.01.2023 16:41,6.0,3.4,4.5,1.6
01.01.2023 16:41,6.7,3.1,4.7,1.5
01.01.2023 16:41,6.3,2.21,4.4,1.3
01.01.2023 16:41,5.6,3.18,4.1,1.3
01.01.2023 16:41,5.5,2.41,4.0,1.3
01.01.2023 16:41,5.5,2.42,4.4,1.2
01.01.2023 16:41,6.19,3.18,4.6,1.4
01.01.2023 16:41,5.8,2.6,4.0,1.2
01.01.2023 16:41,5.0,2.3,3.21,1.0
01.01.2023 16:41,5.6,2.7,4.2,1.3
01.01.2023 16:41,5.7,3.18,4.2,1.2
01.01.2023 16:41,5.7,2.9,4.2,1.3
01.01.2023 16:41,6.20,2.9,4.3,1.3
01.01.2023 16:41,5.217,2.5,3.18,1.1
01.01.2023 16:42,5.223,2.8,4.19,1.3
01.01.2023 16:42,6.21,3.21,6.18,2.23
01.01.2023 16:42,5.26,2.25,5.1,1.27
01.01.2023 16:42,7.19,3.18,5.9,2.19
01.01.2023 16:42,6.75,2.27,5.6,1.26
01.01.2023 16:42,6.77,3.0,5.8,2.34
01.01.2023 16:42,7.24,3.0,6.24,2.35
01.01.2023 16:42,4.27,2.5,4.23,1.7
01.01.2023 16:42,7.21,2.9,6.21,1.8
01.01.2023 16:42,6.25,2.5,5.26,1.8
01.01.2023 16:42,7.20,3.138,6.19,2.175
01.01.2023 16:42,6.5,3.142,5.1,2.180
01.01.2023 16:42,6.4,2.25,5.3,1.27
01.01.2023 16:42,6.8,3.18,5.5,2.1
01.01.2023 16:42,5.43,2.113,5.0,2.0
01.01.2023 16:42,5.44,2.116,5.1,2.4
01.01.2023 16:42,6.40,3.2,5.3,2.3
01.01.2023 16:42,6.41,3.0,5.5,1.26
01.01.2023 16:42,7.7,3.8,6.79,2.38
01.01.2023 16:42,7.7,2.138,6.81,2.39
01.01.2023 16:42,6.324,2.142,5.252,1.23
01.01.2023 16:42,6.333,3.20,5.259,2.3
01.01.2023 16:42,5.24,2.8,4.27,2.0
01.01.2023 16:42,7.25,2.8,6.25,2.0
01.01.2023 16:42,6.147,2.7,4.27,1.26
01.01.2023 16:42,6.151,3.33,5.25,2.19
01.01.2023 16:42,7.20,3.34,6.18,1.8
01.01.2023 16:42,6.2,2.26,4.44,1.8
01.01.2023 16:42,6.1,3.18,4.45,1.8
01.01.2023 16:42,6.4,2.26,5.78,2.19
01.01.2023 16:42,7.2,3.18,5.80,1.114
01.01.2023 16:42,7.4,2.26,6.109,1.117
01.01.2023 16:42,7.9,3.26,6.112,2.72
01.01.2023 16:42,6.4,2.8,5.6,2.74
01.01.2023 16:42,6.3,2.8,5.1,1.31
01.01.2023 16:42,6.1,2.6,5.6,1.32
01.01.2023 16:42,7.25,3.0,6.19,2.39
01.01.2023 16:42,6.3,3.4,5.30,2.40
01.01.2023 16:43,6.4,3.1,5.31,1.8
01.01.2023 16:43,6.0,3.0,4.26,1.8
01.01.2023 16:43,6.9,3.1,5.4,2.1
01.01.2023 16:43,6.7,3.1,5.6,2.4
01.01.2023 16:43,6.9,3.1,5.1,2.3
01.01.2023 16:43,5.26,2.25,5.1,1.27
01.01.2023 16:43,6.8,3.2,5.9,2.3
01.01.2023 16:43,6.7,3.3,5.7,2.5
01.01.2023 16:43,6.7,3.0,5.2,2.3
01.01.2023 16:43,6.3,2.23,5.0,1.27
01.01.2023 16:43,6.5,3.0,5.2,2.108
01.01.2023 16:43,6.2,3.4,5.4,2.111
01.01.2023 16:43,5.279,3.0,5.1,1.26
01.01.2023 16:43,5.287,3.5,1.4,0.2
01.01.2023 16:43,4.9,3.0,1.4,0.2
01.01.2023 16:43,4.7,3.2,1.3,0.2
01.01.2023 16:43,4.6,3.1,1.5,0.2
01.01.2023 16:43,5.144,3.6,1.4,0.2
01.01.2023 16:43,5.148,3.9,1.7,0.4
01.01.2023 16:43,4.24,3.4,1.4,0.3
01.01.2023 16:43,5.18,3.4,1.5,0.2
01.01.2023 16:43,4.184,2.27,1.4,0.2
01.01.2023 16:43,4.189,3.1,1.5,0.1
01.01.2023 16:43,5.22,3.7,1.5,0.2
01.01.2023 16:43,4.8,3.4,1.6,0.2
01.01.2023 16:43,4.8,3.0,1.4,0.1
01.01.2023 16:43,4.3,3.0,1.1,0.1
01.01.2023 16:43,5.8,4.144,1.2,0.2
01.01.2023 16:43,5.7,4.148,1.5,0.4
01.01.2023 16:43,5.4,3.9,1.3,0.4
01.01.2023 16:43,5.1,3.5,1.4,0.3
01.01.2023 16:44,5.7,3.8,1.7,0.3
01.01.2023 16:44,5.1,3.8,1.5,0.3
01.01.2023 16:44,5.4,3.4,1.7,0.2
01.01.2023 16:44,5.1,3.7,1.5,0.4
01.01.2023 16:44,4.24,3.6,1.0,0.2
01.01.2023 16:44,5.19,3.3,1.7,0.5
01.01.2023 16:44,4.26,3.4,1.9,0.2
01.01.2023 16:44,5.0,3.0,1.6,0.2
01.01.2023 16:44,5.0,3.4,1.6,0.4
01.01.2023 16:44,5.2,3.5,1.5,0.2
01.01.2023 16:44,5.2,3.4,1.4,0.2
01.01.2023 16:44,4.43,3.2,1.6,0.2
01.01.2023 16:44,4.44,3.1,1.6,0.2
01.01.2023 16:44,5.4,3.4,1.5,0.4
01.01.2023 16:44,5.2,4.37,1.5,0.1
01.01.2023 16:44,5.5,4.38,1.4,0.2
01.01.2023 16:44,4.27,3.1,1.5,0.1
01.01.2023 16:44,5.180,3.2,1.2,0.2
01.01.2023 16:44,5.185,3.5,1.3,0.2
01.01.2023 16:44,4.171,3.1,1.5,0.1
01.01.2023 16:44,4.176,3.0,1.3,0.2
01.01.2023 16:44,5.35,3.4,1.5,0.2
01.01.2023 16:44,5.36,3.5,1.3,0.3
01.01.2023 16:44,4.31,2.21,1.3,0.3
01.01.2023 16:44,4.32,3.2,1.3,0.2
01.01.2023 16:44,5.36,3.5,1.6,0.6
01.01.2023 16:44,5.37,3.8,1.9,0.4
01.01.2023 16:44,4.26,3.0,1.4,0.3
01.01.2023 16:44,5.19,3.8,1.6,0.2
01.01.2023 16:44,4.24,3.2,1.4,0.2
01.01.2023 16:44,5.105,3.7,1.5,0.2
01.01.2023 16:44,5.108,3.3,1.4,0.2
01.01.2023 16:44,7.18,3.2,4.7,1.4
01.01.2023 16:44,6.184,3.2,4.5,1.5
01.01.2023 16:44,6.189,3.1,4.9,1.5
01.01.2023 16:44,5.23,2.3,4.0,1.3
01.01.2023 16:45,6.23,2.8,4.6,1.5
01.01.2023 16:45,5.25,2.8,4.5,1.3
01.01.2023 16:45,6.21,3.21,4.7,1.6
